ID,n_sec,latitud,longitd,municip,localdd,predio,causa,ecos,tipo,inicio,termino,renuevo,arboreo,arbustv,herbace,total,copa,dur,tempord,temp_añ,difftim,radio,pendint,altitud,CLAVE,TIPO_C,usv,dst_hrt,dist_gr,dist_vs,dist_rb,Prec,Tmin,Tmax,Prec30d,est,porc_copa,ROS_ha_day
959-Los-2014-05-03,"407",19.605777780000000,-102.447805599999995,Los Reyes,Ejido San Gabriel,Ejido San Gabriel,Rencillas,BPQ,Superficial,2014-05-03,2014-05-03,"0",0.000000000000000,"2","3.4",5.400000000000000,"5.4","0.3125",lluvias,"2014","1",131.110000000000014,27.738861083984375,1620.000000000000000,(A)C(w1)(w),Templado subhúmedo,Bosque de pino/veg primaria,2279.020376691106776,2060.198043458008215,1956.041059253783487,1859.887928238405038,0.000000000000000,10.300000000000001,26.100000000000001,1.600000000000000,_Los Reyes Nte-Atap,0.00,5.4000
960-Los-2014-05-03,"408",19.611027780000001,-102.446777800000007,Los Reyes,Ejido San Gabriel,Ejido San Gabriel,Rencillas,BPQ,Superficial,2014-05-03,2014-05-03,"0",0.000000000000000,"2","2.8",4.800000000000000,"4.8","0.305555556",lluvias,"2014","1",123.609999999999999,28.333333969116211,1777.000000000000000,(A)C(w1)(w),Templado subhúmedo,Bosque de pino/veg primaria,2222.303323041803651,2642.330021999465771,2390.324688214204343,2281.628030882277926,0.000000000000000,10.300000000000001,26.100000000000001,1.600000000000000,_Los Reyes Nte-Atap,0.00,4.8000
962-Los-2015-01-15,"6",19.607666670000000,-102.464666699999995,Los Reyes,Ejido San Juan,Ejido San Juan,Vandalismo,BQP,Superficial,2015-01-15,2015-01-16,"0",0.000000000000000,"2","3",5.000000000000000,"5","0.34375",secas,"2015","2",126.159999999999997,21.081851959228516,1493.000000000000000,(A)C(w1)(w),Templado subhúmedo,Pastizal inducido pastizal cultivado,3191.698290277299748,1170.818231702636467,616.782538557819294,477.499555621644845,0.000000000000000,6.100000000000000,22.100000000000001,5.400000000000000,_Los Reyes Nte-Atap,0.00,2.5000
963-Los-2015-04-07,"96",19.661166670000000,-102.429222199999998,Los Reyes,Pequeña Propiedad,Pequeña Propiedad,Preparación de siembra,BP,Superficial,2015-04-07,2015-04-07,"0",0.000000000000000,"1.9","2",3.900000000000000,"3.9","0.15277778",secas,"2015","1",111.420000000000002,6.009252071380616,1570.000000000000000,(A)C(w1)(w),Templado subhúmedo,Cultivo perenne,9.669381095928866,0.000000000000000,6.783321341792218,789.272425702420719,,,,,,0.00,3.9000
964-Los-2015-04-16,"118",19.751999999999999,-102.299000000000007,Los Reyes,C. I. de Uringuitiro,C. I. de Uringuitiro,Vandalismo,BP,Superficial,2015-04-16,2015-04-16,"0",0.000000000000000,"0","1.6",1.600000000000000,"1.6","0.15625",secas,"2015","1",71.359999999999999,10.069205284118652,2585.000000000000000,C(w2)(w),Templado subhúmedo,Agricultura de temporal,6444.200852641087295,0.000000000000000,1882.237331176395628,193.875127396472351,0.000000000000000,8.000000000000000,34.000000000000000,0.000000000000000,"16125",0.00,1.6000
965-Los-2015-04-27,"161",19.602527779999999,-102.420694400000002,Los Reyes,C. I. de Atapan,C. I. de Atapan,Preparación de siembra,BQP,Superficial,2015-04-27,2015-04-28,"0",0.000000000000000,"5","20.7",25.699999999999999,"25.7","0.40625",secas,"2015","2",286.019999999999982,34.359214782714844,1580.000000000000000,(A)C(w1)(w),Templado subhúmedo,Bosque de pino/veg secundaria,357.892143392966659,504.577493616211143,2084.664730906758450,2730.139615922236317,,,,,,0.00,12.8500
966-Los-2015-05-04,"163",19.604638890000000,-102.455277800000005,Los Reyes,Ejido Los Reyes,Ejido Los Reyes,Rencillas,BPQ,Superficial,2015-05-04,2015-05-04,"0",0.000000000000000,"2","5.7",7.700000000000000,"7.7","0.256944444",lluvias,"2015","1",156.560000000000002,55.889274597167969,1538.000000000000000,(A)C(w1)(w),Templado subhúmedo,Bosque de pino/veg primaria,2742.084397734046433,2059.845400207689636,1285.509223773004351,1195.184885111824542,,,,,,0.00,7.7000
967-Los-2015-06-04,"220",19.600388890000001,-102.460999999999999,Los Reyes,Pequeña Propiedad,Pequeña Propiedad,No determinadas,BP,Superficial,2015-06-04,2015-06-04,"0",0.000000000000000,"0.4","1",1.400000000000000,"1.4","0.166666667",lluvias,"2015","1",66.760000000000005,40.311286926269531,1444.000000000000000,(A)C(w1)(w),Templado subhúmedo,Asentamientos humanos,2953.795565383715712,1507.646504104657652,534.241862723233680,473.158303216055799,,,,,,0.00,1.4000
968-Los-2015-06-09,"221",19.637694440000001,-102.457694399999994,Los Reyes,C. I. de Atapan,C. I. de Atapan,Establecimiento de huertas,BP,Superficial,2015-06-09,2015-06-09,"0",0.000000000000000,"2","5.2",7.200000000000000,"7.2","0.34375",lluvias,"2015","1",151.389999999999986,20.883274078369141,1571.000000000000000,(A)C(w1)(w),Templado subhúmedo,Bosque de pino/veg primaria,383.545551334921356,1054.424811572631825,1781.519355825500497,2784.982213692880578,,,,,,0.00,7.2000
969-Los-2016-02-04,"44",19.658916670000000,-102.445361100000000,Los Reyes,Ejido Atapan,Ejido Atapan,Rencillas,BP,Superficial,2016-02-04,2016-02-04,"0",0.000000000000000,"2.5","0",2.500000000000000,"2.5","0.142361111",secas,"2016","1",89.209999999999994,4.859126567840576,1525.000000000000000,(A)C(w1)(w),Templado subhúmedo,Bosque de pino/veg secundaria,289.841452889990592,477.411019737271545,426.401331689222900,1590.939931462470668,,,,,,0.00,2.5000
970-Los-2016-02-24,"136",19.730416670000000,-102.399972199999993,Los Reyes,C. I. la Tinaja,C. I. la Tinaja,Establecimiento de huertas,BP,Superficial,2016-02-24,2016-02-24,"0",0.000000000000000,"3.3","0",3.300000000000000,"3.3","0.166666667",secas,"2016","1",102.489999999999995,16.749792098999023,2171.000000000000000,C(w2)(w),Templado subhúmedo,Bosque de pino/veg primaria,0.000000000000000,197.940129087955881,2776.396235014868580,115.167544967229333,0.000000000000000,7.000000000000000,28.000000000000000,0.000000000000000,"16162",0.00,3.3000
971-Los-2016-03-24,"215",19.629694440000002,-102.384944399999995,Los Reyes,Pequeña Propiedad,Pequeña Propiedad,Quema de esquilmos agrícolas,BQP,Superficial,2016-03-24,2016-03-24,"0",0.000000000000000,"15.3","8",23.300000000000001,"23.3","0.590277778",secas,"2016","1",272.329999999999984,32.681118011474609,1828.000000000000000,(A)C(w2)(w),Templado subhúmedo,Bosque de pino/veg primaria,60.011663124101489,614.117912293808331,1390.975495267951374,1948.095139348911971,,,,,,0.00,23.3000
972-Los-2016-03-30,"285",19.686722220000000,-102.385277799999997,Los Reyes,C. I. Pamatácuaro,C. I. Pamatácuaro,Quema de esquilmos agrícolas,BP,Superficial,2016-03-30,2016-03-30,"5",0.000000000000000,"10.36","0",15.359999999999999,"15.36","0.326388889",secas,"2016","1",221.120000000000005,1.666666626930237,2102.000000000000000,C(w2)(w),Templado subhúmedo,Bosque de pino/veg primaria,1190.973940731277935,2276.415153131584248,3441.351144959123758,3304.637261580160157,0.000000000000000,12.000000000000000,32.000000000000000,0.000000000000000,"16162",0.00,15.3600
973-Los-2016-04-14,"390",19.693111110000000,-102.386972200000002,Los Reyes,C.I. Pamatacuaro,C.I. Pamatacuaro,Establecimiento de huertas,BPQ,Superficial,2016-04-14,2016-04-14,"2",0.000000000000000,"10.3","0",12.300000000000001,"12.3","0.479166667",secas,"2016","1",197.870000000000005,25.303710937500000,2120.000000000000000,C(w2)(w),Templado subhúmedo,Bosque de pino/veg primaria,1917.625145592531453,2712.192100181905062,3606.987892894716879,2825.544307700349236,12.000000000000000,12.500000000000000,36.000000000000000,0.000000000000000,"16162",0.00,12.3000
974-Los-2016-04-17,"398",19.689805560000000,-102.387972199999993,Los Reyes,C.I.   Pamatacuaro,C.I.   Pamatacuaro,Rencillas,BPQ,Superficial,2016-04-17,2016-04-17,"0",0.000000000000000,"6.7","3",9.699999999999999,"9.7","0.541666667",secas,"2016","1",175.719999999999999,35.784851074218750,2086.000000000000000,C(w2)(w),Templado subhúmedo,Bosque de pino/veg primaria,1605.179702805570059,2507.596881014727387,3699.589012589431604,2897.681938696715406,0.000000000000000,11.000000000000000,31.000000000000000,0.000000000000000,"16162",0.00,9.7000
975-Los-2016-04-27,"595",19.719722220000001,-102.365555599999993,Los Reyes,C.I. Pamatacuaro,C.I. Pamatacuaro,Establecimiento de huertas,BPQ,Superficial,2016-04-27,2016-04-27,"0",0.000000000000000,"7","2.4",9.400000000000000,"9.4","0.465277778",secas,"2016","1",172.979999999999990,18.892972946166992,2629.000000000000000,C(w2)(w),Templado subhúmedo,Bosque de pino/veg primaria,2046.106785307172458,2077.266886018745481,2897.447863747880547,2558.914159542856396,0.000000000000000,13.000000000000000,30.000000000000000,0.000000000000000,"16162",0.00,9.4000
976-Los-2016-04-28,"598",19.771736109999999,-102.312416700000000,Los Reyes,C.I San Isidro,C.I San Isidro,Preparación de siembra,BP,Superficial,2016-04-28,2016-04-28,"0",0.000000000000000,"3","0",3.000000000000000,"3","0.166666667",secas,"2016","1",97.719999999999999,48.376419067382812,2693.000000000000000,C(w2)(w),Templado subhúmedo,Bosque de pino/veg secundaria,3932.751789595374703,1594.234353019293849,3323.128322271302295,2364.972544029420987,,,,,,0.00,3.0000
977-Los-2016-05-03,"608",19.648055560000000,-102.396111099999999,Los Reyes,Pequeña Propiedad Atapan,Pequeña Propiedad Atapan,Preparación de siembra,BQP,Superficial,2016-05-03,2016-05-03,"0",0.000000000000000,"4.2","0",4.200000000000000,"4.2","0.131944444",lluvias,"2016","1",115.620000000000005,8.975275039672852,1759.000000000000000,(A)C(w1)(w),Templado subhúmedo,Bosque de pino/veg primaria,8.081688864163084,0.000000000000000,3157.270887846980258,2276.416208144967186,,,,,,0.00,4.2000
978-Los-2016-05-24,"745",19.655000000000001,-102.393888899999993,Los Reyes,Pequeña Propiedad,Pequeña Propiedad,Quema de esquilmos agrícolas,BPQ,Superficial,2016-05-24,2016-05-24,"0",0.000000000000000,"4.8","0",4.800000000000000,"4.8","0.217361111",lluvias,"2016","1",123.609999999999999,10.137937545776367,1814.000000000000000,(A)C(w1)(w),Templado subhúmedo,Bosque de pino/veg primaria,34.032671998124819,42.063328323809195,3371.686928505287142,2469.961173231517023,,,,,,0.00,4.8000
979-Los-2016-05-26,"769",19.606416670000002,-102.460722200000006,Los Reyes,Ejido San Gabriel,Ejido San Gabriel,Establecimiento de huertas,BPQ,Superficial,2016-05-26,2016-05-27,"0",0.000000000000000,"9.2","0",9.199999999999999,"9.2","0.305555556",lluvias,"2016","2",171.129999999999995,45.961940765380859,1488.000000000000000,(A)C(w1)(w),Templado subhúmedo,Bosque de pino/veg primaria,3190.466586677503983,1547.356011211791838,868.146014410059593,758.819301990748158,,,,,,0.00,4.6000
980-Los-2016-05-29,"771",19.605777780000000,-102.449361100000004,Los Reyes,Ejido San Gabriel,Ejido San Gabriel,Rencillas,BPQ,Superficial,2016-05-29,2016-05-29,"0",0.000000000000000,"5.8","0",5.800000000000000,"5.8","0.263888889",lluvias,"2016","1",135.870000000000005,16.666666030883789,1657.000000000000000,(A)C(w1)(w),Templado subhúmedo,Bosque de pino/veg primaria,2381.513804572278332,2065.442608924217438,1828.583903877242165,1766.426774042335637,,,,,,0.00,5.8000
981-Los-2016-05-30,"772",19.612333329999998,-102.459222199999999,Los Reyes,Ejido San Gabriel,Ejido San Gabriel,Rencillas,BQP,Superficial,2016-05-30,2016-05-30,"0",0.000000000000000,"1.3","3",4.300000000000000,"4.3","0.305555556",lluvias,"2016","1",116.989999999999995,21.343748092651367,1654.000000000000000,(A)C(w1)(w),Templado subhúmedo,Bosque de pino/veg primaria,2519.166755672550607,1867.264144921077786,1379.964499578266214,1240.034565292191019,,,,,,0.00,4.3000
982-Los-2016-05-31,"773",19.734805560000002,-102.407138900000007,Los Reyes,C. I. La Tinaja,C. I. La Tinaja,Quema de esquilmos agrícolas,BQ,Superficial,2016-05-31,2016-05-31,"0",0.000000000000000,"1","1",2.000000000000000,"2","0.201388889",lluvias,"2016","1",79.790000000000006,20.069324493408203,2103.000000000000000,C(w2)(w),Templado subhúmedo,Bosque de pino/veg primaria,151.100758414909848,281.160520442322479,1894.549229548593075,931.871170909408420,0.000000000000000,12.000000000000000,31.500000000000000,0.000000000000000,"16162",0.00,2.0000
983-Los-2016-06-09,"817",19.659166670000001,-102.431666699999994,Los Reyes,Ejido San Rafael,Ejido San Rafael,Fumadores,BP,Superficial,2016-06-09,2016-06-09,"0",0.000000000000000,"0.6","0",0.600000000000000,"0.6","0.114583333",lluvias,"2016","1",43.700000000000003,26.874193191528320,1545.000000000000000,(A)C(w1)(w),Templado subhúmedo,Bosque de pino/veg primaria,184.238612946452577,0.000000000000000,63.540813200914009,715.407090671390506,,,,,,0.00,0.6000
984-Los-2017-01-11,"6",19.620666669999999,-102.379805599999997,Los Reyes,C.I. de Sicuicho,C.I. de Sicuicho,Vandalismo,BP,Superficial,2017-01-11,2017-01-11,"0",0.000000000000000,"0","0.7",0.700000000000000,"0.7","0.201388889",secas,"2017","1",47.200000000000003,11.118053436279297,1924.000000000000000,(A)C(w2)(w),Templado subhúmedo,Bosque de pino/veg primaria,22.135759135093345,255.150206648550949,374.222094367765749,1730.873616822180111,,,,,,0.00,0.7000
985-Los-2017-01-23,"29",19.597972219999999,-102.457972200000000,Los Reyes,Ejido Los Reyes,Ejido Los Reyes,Vandalismo,BP,Superficial,2017-01-23,2017-01-23,"0",0.000000000000000,"3","3.2",6.200000000000000,"6.2","0.184722222",secas,"2017","1",140.479999999999990,15.723301887512209,1462.000000000000000,(A)C(w1)(w),Templado subhúmedo,Pastizal inducido pastizal cultivado,2540.521344045476781,1437.839235979274690,597.808418512988510,556.831593787680617,,,,,,0.00,6.2000
986-Los-2017-02-09,"65",19.641138890000001,-102.415166700000000,Los Reyes,C. I. de Atapan,C. I. de Atapan,Establecimiento de huertas,BP,Superficial,2017-02-09,2017-02-09,"1",0.000000000000000,"1","2.5",4.500000000000000,"4.5","0.225694444",secas,"2017","1",119.680000000000007,8.975275039672852,1626.000000000000000,(A)C(w1)(w),Templado subhúmedo,Bosque de pino/veg primaria,56.748905944470799,79.482079410279354,1661.167157414132816,1006.549001081743768,,,,,,0.00,4.5000
987-Los-2017-03-13,"175",19.625694440000000,-102.481833300000005,Los Reyes,Ejido La Higuerita,Ejido La Higuerita,Preparación de siembra,BQ,Superficial,2017-03-13,2017-03-13,"0",0.800000000000000,"0","1",1.800000000000000,"1.8","0.138888889",secas,"2017","1",75.689999999999998,41.382362365722656,1325.000000000000000,(A)C(w1)(w),Templado subhúmedo,Bosque de pino/veg secundaria,3105.599887340950318,0.000000000000000,576.897774530608672,401.406598414475695,,,,,,44.44,1.8000
988-Los-2017-03-20,"204",19.655777780000001,-102.471166699999998,Los Reyes,C. I. Atapan,C. I. Atapan,Establecimiento de huertas,BPQ,Superficial,2017-03-20,2017-03-20,"4.9",0.000000000000000,"0","4",8.900000000000000,"8.9","0.201388889",secas,"2017","1",168.310000000000002,5.892556667327882,1460.000000000000000,(A)C(w1)(w),Templado subhúmedo,Pastizal inducido pastizal cultivado,1514.698690621322157,276.516875344525886,360.836015422503579,1700.844549926954414,,,,,,0.00,8.9000
989-Los-2017-03-30,"297",19.685219440000001,-102.373583300000007,Los Reyes,C.I. Pamatácuaro,C.I. Pamatácuaro,Preparación de siembra,BP,Superficial,2017-03-30,2017-03-30,"0",0.000000000000000,"0.3","1.9",2.200000000000000,"2.2","0.201388889",secas,"2017","1",83.680000000000007,20.275875091552734,2190.000000000000000,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,430.108232579331286,1461.955750020614232,2268.183454825719764,2383.448242236198894,,,,,,0.00,2.2000
990-Los-2017-04-04,"308",19.596222220000001,-102.456027800000001,Los Reyes,Ej San Gabriel,Ej San Gabriel,Preparación de siembra,BP,Superficial,2017-04-04,2017-04-04,"0",0.000000000000000,"2","1.6",3.600000000000000,"3.6","0.243055556",secas,"2017","1",107.049999999999997,10.671874046325684,1423.000000000000000,(A)C(w1)(w),Templado subhúmedo,Pastizal inducido pastizal cultivado,2262.471680765849669,1180.614451068865264,626.817643916264956,502.482092599683824,,,,,,0.00,3.6000
991-Los-2017-04-10,"423",19.615361109999998,-102.446027799999996,Los Reyes,C. I. Atapan,C. I. Atapan,Establecimiento de huertas,BP,Mixto,2017-04-10,2017-04-12,"40",25.000000000000000,"30","76",171.000000000000000,"171","2.34375",secas,"2017","3",737.769999999999982,46.022338867187507,1868.000000000000000,(A)C(w1)(w),Templado subhúmedo,Bosque de pino/veg primaria,1746.955347765294619,3050.132726749209269,2686.661140252510904,2584.607632953506254,,,,,,14.62,57.0000
992-Los-2017-04-16,"426",19.665222220000000,-102.457166700000002,Los Reyes,C. I. Atapan,C. I. Atapan,Quema de esquilmos agrícolas,BPQ,Superficial,2017-04-16,2017-04-16,"0",8.000000000000000,"2.7","32",42.700000000000003,"42.7","0.306944444",secas,"2017","1",368.670000000000016,37.730770111083984,1519.000000000000000,(A)C(w1)(w),Templado subhúmedo,Bosque de pino/veg secundaria,666.660736033275498,1297.436719871290279,1055.902922016466164,3007.516252864323178,,,,,,18.74,42.7000
993-Los-2017-04-25,"495",19.723675000000000,-102.318083299999998,Los Reyes,C. I. Pamatácuaro,C. I. Pamatácuaro,Establecimiento de huertas,BP,Superficial,2017-04-25,2017-04-25,"0",0.000000000000000,"2","3",5.000000000000000,"5","0.479166667",secas,"2017","1",126.159999999999997,63.355258941650391,2751.000000000000000,C(w2)(w),Templado subhúmedo,Bosque de pino/veg primaria,5387.654829140892616,656.307621777792519,2054.096907020756134,1595.785973086400872,,,,,,0.00,5.0000
994-Los-2017-04-26,"498",19.731388890000002,-102.298861099999996,Los Reyes,C. I. San Isidro,C. I. San Isidro,Rencillas,BPQ,Mixto,2017-04-26,2017-04-26,"0",0.000000000000000,"1","2",3.000000000000000,"3","0.354166667",secas,"2017","1",97.719999999999999,41.382362365722656,2636.000000000000000,C(w2)(w),Templado subhúmedo,Bosque de pino/veg primaria,6771.460519593646495,348.368531091443288,88.183569379578742,286.252893551441957,,,,,,0.00,3.0000
995-Los-2017-04-25,"499",19.609694439999998,-102.446583300000000,Los Reyes,Ej. San Gabriel,Ej. San Gabriel,Establecimiento de huertas,BP,Superficial,2017-04-25,2017-04-26,"10",6.000000000000000,"30","51.2",97.200000000000003,"97.2","1.232638889",secas,"2017","2",556.230000000000018,29.462781906127930,1758.000000000000000,(A)C(w1)(w),Templado subhúmedo,Bosque de pino/veg primaria,2355.503906244231985,2496.439441136704318,2327.071251562518228,2239.172076085717435,,,,,,6.17,48.6000
996-Los-2017-04-27,"593",19.758688889999998,-102.386083299999996,Los Reyes,C. I. Tzirio,C. I. Tzirio,Preparación de siembra,BP,Superficial,2017-04-27,2017-04-28,"0",0.000000000000000,"0","4.99",4.990000000000000,"4.99","1.298611111",secas,"2017","2",126.030000000000001,61.282588958740234,2418.000000000000000,C(w2)(w),Templado subhúmedo,Bosque de pino/veg primaria,220.009192065419370,811.518881566500340,1652.072547660099417,1023.531777143516592,,,,,,0.00,2.4950
997-Los-2017-05-05,"639",19.584694440000000,-102.434972200000004,Los Reyes,Pequeña Propiedad,Pequeña Propiedad,Preparación de siembra,BP,Superficial,2017-05-05,2017-05-05,"0",0.000000000000000,"2","2",4.000000000000000,"4","0.215277778",lluvias,"2017","1",112.840000000000003,21.343748092651367,1434.000000000000000,(A)C(w1)(w),Templado subhúmedo,Cultivo perenne,4.439828545089607,0.000000000000000,174.710363745951355,1916.869015574552350,,,,,,0.00,4.0000
998-Los-2017-05-09,"643",19.730225000000001,-102.292138899999998,Los Reyes,C. I. Taapan,C. I. Taapan,Vandalismo,BP,Superficial,2017-05-09,2017-05-09,"0",0.000000000000000,"1","2",3.000000000000000,"3","0.350694444",lluvias,"2017","1",97.719999999999999,28.012893676757812,2642.000000000000000,C(w2)(w),Templado subhúmedo,Bosque de pino/veg secundaria,6574.399391089895289,185.148222817224109,567.330221170093068,599.105262194368947,,,,,,0.00,3.0000
999-Los-2017-05-09,"644",19.739611109999998,-102.427166700000001,Los Reyes,Pequeña Propiedad,Pequeña Propiedad,Quema de esquilmos agrícolas,BP,Superficial,2017-05-09,2017-05-09,"0",0.000000000000000,"0","2",2.000000000000000,"2","0.215277778",lluvias,"2017","1",79.790000000000006,31.446603775024418,2190.000000000000000,C(w2)(w),Templado subhúmedo,Cultivo perenne,0.000000000000000,0.000000000000000,584.262728727655372,650.429697460810871,,,,,,0.00,2.0000
1000-Los-2017-05-20,"752",19.639388889999999,-102.444249999999997,Los Reyes,C. I. Atapan,C. I. Atapan,Establecimiento de huertas,BPQ,Mixto,2017-05-20,2017-05-20,"3",0.000000000000000,"11","2.7",16.699999999999999,"16.7","0.340277778",lluvias,"2017","1",230.560000000000002,39.387672424316406,1521.000000000000000,(A)C(w1)(w),Templado subhúmedo,Bosque de pino/veg primaria,200.812066746159275,604.127376707234816,1670.255056162605342,1711.280302434649457,,,,,,0.00,16.7000
1001-Los-2017-05-19,"765",19.592111110000001,-102.342361100000005,Los Reyes,La Palma,La Palma,Rencillas,BPQ,Superficial,2017-05-19,2017-05-21,"20",60.000000000000000,"120","203",403.000000000000000,"403","2.166666667",lluvias,"2017","3",1132.599999999999909,31.622776031494141,2300.000000000000000,C(w2)(w),Templado subhúmedo,Bosque de pino/veg primaria,0.000000000000000,1120.734653311990769,3352.430523049182284,1060.242193399855751,,,,,,14.89,134.3333
1002-Los-2017-05-28,"766",19.609388890000002,-102.462444399999995,Los Reyes,Ejido Los Reyes,Ejido Los Reyes,Quema de esquilmos agrícolas,BP,Superficial,2017-05-28,2017-05-28,"0",0.000000000000000,"5","6",11.000000000000000,"11","0.229166667",lluvias,"2017","1",187.120000000000005,36.666667938232422,1554.000000000000000,(A)C(w1)(w),Templado subhúmedo,Bosque de pino/veg secundaria,2930.459886625272702,1452.296498838098614,912.446245444740839,775.968593816425937,,,,,,0.00,11.0000
1003-Los-2017-12-05,"805",19.609999999999999,-102.457777800000002,Los Reyes,Ejido Los Reyes,Ejido Los Reyes,Establecimiento de huertas,BPQ,Superficial,2017-12-05,2017-12-05,"0",0.000000000000000,"0","2.1",2.100000000000000,"2.1","0.197916667",secas,"2018","1",81.760000000000005,28.504384994506836,1636.000000000000000,(A)C(w1)(w),Templado subhúmedo,Bosque de pino/veg secundaria,2736.795878892243309,1935.152825315338987,1329.648997775243743,1236.389490892123376,,,,,,0.00,2.1000
1017-Vil-2001-04-13,"226",19.343888889999999,-101.318611099999998,Villa Madero,MADERO,EL CRISTAL,,,,2001-04-13,2001-04-13,"8",0.000000000000000,"30","0",38.000000000000000,NA,NA,secas,"2001","1",347.790000000000020,11.843892097473145,2381.000000000000000,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,2322.552143599846204,931.867837876947419,3339.984488914340545,2091.647614232455908,0.000000000000000,17.000000000000000,35.000000000000000,0.000000000000000,_16109,0.00,38.0000
1018-Vil-2001-04-16,"255",19.371388889999999,-101.286666699999998,Villa Madero,MADERO,TLACUACHE,,,,2001-04-16,2001-04-16,"0",0.000000000000000,"5","0",5.000000000000000,NA,NA,secas,"2001","1",126.159999999999997,24.295633316040039,2179.000000000000000,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,127.510726838917364,801.699962641175034,1636.913519050124023,1613.987761369656482,0.000000000000000,19.000000000000000,36.000000000000000,0.000000000000000,_16109,0.00,5.0000
1019-Vil-2001-05-25,"428",19.383333329999999,-101.028333300000000,Villa Madero,MADERO,SOLEDADITA,,,,2001-05-25,2001-05-25,"2",0.000000000000000,"5","0",7.000000000000000,NA,NA,lluvias,"2001","1",149.270000000000010,19.755449295043945,2051.000000000000000,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,17800.394830634926620,11865.861598239489467,12155.659540183281933,3437.446960496023166,0.000000000000000,17.000000000000000,37.000000000000000,0.000000000000000,"16109",0.00,7.0000
1020-Vil-2002-03-23,"513",19.379166670000000,-101.006111099999998,Villa Madero,Duraznito,Duraznito,,,,2002-03-23,2002-03-23,"1",0.000000000000000,"4","0",5.000000000000000,NA,NA,secas,"2002","1",126.159999999999997,17.716909408569336,1821.000000000000000,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,20137.019806385978882,9648.131863195867481,9788.955906458353638,2161.502880186188577,0.000000000000000,18.000000000000000,39.000000000000000,0.000000000000000,"16109",0.00,5.0000
1021-Vil-2002-04-08,"527",19.438888890000001,-101.261111099999994,Villa Madero,Piedras Gordas,Piedras Gordas,,,,2002-04-08,2002-04-08,"0",0.000000000000000,"3","0",3.000000000000000,NA,NA,secas,"2002","1",97.719999999999999,14.907119750976562,2113.000000000000000,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,175.817568103083516,185.584394193836459,3848.769229761240695,2762.278081818044029,0.000000000000000,,,0.000000000000000,"16001",0.00,3.0000
1022-Vil-2002-04-15,"532",19.405555560000000,-101.261111099999994,Villa Madero,Acumbaro,El Santito,,,,2002-04-15,2002-04-15,"0",0.000000000000000,"2","0",2.000000000000000,NA,NA,secas,"2002","1",79.790000000000006,32.510681152343750,2074.000000000000000,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,483.075581185203418,770.679510261707037,1933.305998388211492,1782.832586655258183,0.000000000000000,19.000000000000000,39.000000000000000,0.000000000000000,_16109,0.00,2.0000
1023-Vil-2002-04-15,"533",19.415277780000000,-101.297222199999993,Villa Madero,Poruas,Poruas,,,,2002-04-15,2002-04-15,"0",0.000000000000000,"2","0",2.000000000000000,NA,NA,secas,"2002","1",79.790000000000006,8.579691886901855,2182.000000000000000,C(w2)(w),Templado subhúmedo,Cultivo perenne,0.000000000000000,0.000000000000000,57.109984067847336,596.994853580912149,0.000000000000000,,,0.000000000000000,"16001",0.00,2.0000
1024-Vil-2002-04-15,"534",19.370833330000000,-101.249444400000002,Villa Madero,Los Lobos,Piedras Lisas,,,,2002-04-15,2002-04-15,"0",0.000000000000000,"1","0",1.000000000000000,NA,NA,secas,"2002","1",56.420000000000002,7.453559875488282,1978.000000000000000,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,0.000000000000000,0.000000000000000,31.293110889379363,1106.521226827201644,0.000000000000000,19.000000000000000,39.000000000000000,0.000000000000000,_16109,0.00,1.0000
1025-Vil-2002-04-16,"536",19.336111110000001,-101.234722199999993,Villa Madero,El Caracol,Barranca Los Caballos,,,,2002-04-16,2002-04-16,"0",0.000000000000000,"5","0",5.000000000000000,NA,NA,secas,"2002","1",126.159999999999997,12.133516311645508,2055.000000000000000,C(w2)(w),Templado subhúmedo,Bosque de encino/veg secundaria herbácea,3654.671817327619920,3972.177106084838215,3841.157817187413457,2445.014738978640708,0.000000000000000,17.000000000000000,38.000000000000000,0.000000000000000,_16109,0.00,5.0000
1026-Vil-2002-04-17,"537",19.405555560000000,-101.252777800000004,Villa Madero,La Cienega,El Charco,,,,2002-04-17,2002-04-17,"0",0.000000000000000,"2","0",2.000000000000000,NA,NA,secas,"2002","1",79.790000000000006,21.245914459228516,1941.000000000000000,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,809.833828644544610,681.540078228544758,2490.265222579492729,2501.460503882542525,0.000000000000000,18.000000000000000,39.000000000000000,0.000000000000000,_16109,0.00,2.0000
